,heat,speed,ra,rl,rv,y_fb,x_fb,fb_depth
12555,1920,1.27,25,21,12,-0.210526316,5.188107058,5.0295426
12556,1920,1.27,25,21,12,-0.157894737,5.061638695,5.0295426
12557,1920,1.27,25,21,12,-0.105263158,4.863986713,5.0295426
12558,1920,1.27,25,21,12,-0.052631579,4.584530311,5.0295426
12559,1920,1.27,25,21,12,0,4.1330718,5.0295426
12560,1920,1.27,25,21,15,-1,0,5.081713
12561,1920,1.27,25,21,15,-0.947368421,2.107542289,5.081713
12562,1920,1.27,25,21,15,-0.894736842,2.904560873,5.081713
12563,1920,1.27,25,21,15,-0.842105263,3.467215195,5.081713
12564,1920,1.27,25,21,15,-0.789473684,3.904824873,5.081713
12565,1920,1.27,25,21,15,-0.736842105,4.248905139,5.081713
12566,1920,1.27,25,21,15,-0.684210526,4.526593572,5.081713
12567,1920,1.27,25,21,15,-0.631578947,4.756902461,5.081713
12568,1920,1.27,25,21,15,-0.578947368,4.935212297,5.081713
12569,1920,1.27,25,21,15,-0.526315789,5.068256254,5.081713
12570,1920,1.27,25,21,15,-0.473684211,5.168751453,5.081713
12571,1920,1.27,25,21,15,-0.421052632,5.236782611,5.081713
12572,1920,1.27,25,21,15,-0.368421053,5.271308385,5.081713
12573,1920,1.27,25,21,15,-0.315789474,5.263436315,5.081713
12574,1920,1.27,25,21,15,-0.263157895,5.22182264,5.081713
12575,1920,1.27,25,21,15,-0.210526316,5.146053271,5.081713
12576,1920,1.27,25,21,15,-0.157894737,5.025292092,5.081713
12577,1920,1.27,25,21,15,-0.105263158,4.84009391,5.081713
12578,1920,1.27,25,21,15,-0.052631579,4.569769327,5.081713
12579,1920,1.27,25,21,15,0,4.1297551,5.081713
12580,1920,1.27,25,21,18,-1,0,5.1320751
12581,1920,1.27,25,21,18,-0.947368421,2.14481973,5.1320751
12582,1920,1.27,25,21,18,-0.894736842,2.937475575,5.1320751
12583,1920,1.27,25,21,18,-0.842105263,3.490619876,5.1320751
12584,1920,1.27,25,21,18,-0.789473684,3.905589258,5.1320751
12585,1920,1.27,25,21,18,-0.736842105,4.234668007,5.1320751
12586,1920,1.27,25,21,18,-0.684210526,4.495122034,5.1320751
12587,1920,1.27,25,21,18,-0.631578947,4.710421604,5.1320751
12588,1920,1.27,25,21,18,-0.578947368,4.881565798,5.1320751
12589,1920,1.27,25,21,18,-0.526315789,5.009443197,5.1320751
12590,1920,1.27,25,21,18,-0.473684211,5.101248787,5.1320751
12591,1920,1.27,25,21,18,-0.421052632,5.163515452,5.1320751
12592,1920,1.27,25,21,18,-0.368421053,5.197578278,5.1320751
12593,1920,1.27,25,21,18,-0.315789474,5.195442107,5.1320751
12594,1920,1.27,25,21,18,-0.263157895,5.157443004,5.1320751
12595,1920,1.27,25,21,18,-0.210526316,5.090608852,5.1320751
12596,1920,1.27,25,21,18,-0.157894737,4.98027548,5.1320751
12597,1920,1.27,25,21,18,-0.105263158,4.801654423,5.1320751
12598,1920,1.27,25,21,18,-0.052631579,4.540998736,5.1320751
12599,1920,1.27,25,21,18,0,4.1208387,5.1320751
12600,1920,1.27,28,15,12,-1,0,4.9524566
12601,1920,1.27,28,15,12,-0.947368421,2.100051213,4.9524566
12602,1920,1.27,28,15,12,-0.894736842,2.880872695,4.9524566
12603,1920,1.27,28,15,12,-0.842105263,3.430903263,4.9524566
12604,1920,1.27,28,15,12,-0.789473684,3.853966603,4.9524566
12605,1920,1.27,28,15,12,-0.736842105,4.182671082,4.9524566
12606,1920,1.27,28,15,12,-0.684210526,4.448919761,4.9524566
12607,1920,1.27,28,15,12,-0.631578947,4.666739814,4.9524566
12608,1920,1.27,28,15,12,-0.578947368,4.834513148,4.9524566
12609,1920,1.27,28,15,12,-0.526315789,4.965897703,4.9524566
12610,1920,1.27,28,15,12,-0.473684211,5.055978522,4.9524566
12611,1920,1.27,28,15,12,-0.421052632,5.11934398,4.9524566
12612,1920,1.27,28,15,12,-0.368421053,5.152563301,4.9524566
12613,1920,1.27,28,15,12,-0.315789474,5.148229268,4.9524566
12614,1920,1.27,28,15,12,-0.263157895,5.106747977,4.9524566
12615,1920,1.27,28,15,12,-0.210526316,5.039258975,4.9524566
12616,1920,1.27,28,15,12,-0.157894737,4.934930881,4.9524566
12617,1920,1.27,28,15,12,-0.105263158,4.751546784,4.9524566
12618,1920,1.27,28,15,12,-0.052631579,4.493988853,4.9524566
12619,1920,1.27,28,15,12,0,4.105357,4.9524566
12620,1920,1.27,28,15,15,-1,0,4.9976393
12621,1920,1.27,28,15,15,-0.947368421,2.161748451,4.9976393
12622,1920,1.27,28,15,15,-0.894736842,2.947535838,4.9976393
12623,1920,1.27,28,15,15,-0.842105263,3.482934869,4.9976393
12624,1920,1.27,28,15,15,-0.789473684,3.885339414,4.9976393
12625,1920,1.27,28,15,15,-0.736842105,4.198186092,4.9976393
12626,1920,1.27,28,15,15,-0.684210526,4.443528095,4.9976393
12627,1920,1.27,28,15,15,-0.631578947,4.646068994,4.9976393
12628,1920,1.27,28,15,15,-0.578947368,4.803426385,4.9976393
12629,1920,1.27,28,15,15,-0.526315789,4.923866069,4.9976393
12630,1920,1.27,28,15,15,-0.473684211,5.007171478,4.9976393
12631,1920,1.27,28,15,15,-0.421052632,5.066680177,4.9976393
12632,1920,1.27,28,15,15,-0.368421053,5.097758468,4.9976393
12633,1920,1.27,28,15,15,-0.315789474,5.096560072,4.9976393
12634,1920,1.27,28,15,15,-0.263157895,5.061539631,4.9976393
12635,1920,1.27,28,15,15,-0.210526316,4.995296107,4.9976393
12636,1920,1.27,28,15,15,-0.157894737,4.900592508,4.9976393
12637,1920,1.27,28,15,15,-0.105263158,4.732483589,4.9976393
12638,1920,1.27,28,15,15,-0.052631579,4.480754793,4.9976393
12639,1920,1.27,28,15,15,0,4.0986591,4.9976393
12640,1920,1.27,28,15,18,-1,0,5.0453785
12641,1920,1.27,28,15,18,-0.947368421,2.215817375,5.0453785
12642,1920,1.27,28,15,18,-0.894736842,2.982286485,5.0453785
12643,1920,1.27,28,15,18,-0.842105263,3.503308128,5.0453785
12644,1920,1.27,28,15,18,-0.789473684,3.883176001,5.0453785
12645,1920,1.27,28,15,18,-0.736842105,4.18284039,5.0453785
12646,1920,1.27,28,15,18,-0.684210526,4.413289947,5.0453785
12647,1920,1.27,28,15,18,-0.631578947,4.602299658,5.0453785
12648,1920,1.27,28,15,18,-0.578947368,4.754028283,5.0453785
12649,1920,1.27,28,15,18,-0.526315789,4.868591711,5.0453785
12650,1920,1.27,28,15,18,-0.473684211,4.948519179,5.0453785
12651,1920,1.27,28,15,18,-0.421052632,5.004816157,5.0453785
12652,1920,1.27,28,15,18,-0.368421053,5.036715343,5.0453785
12653,1920,1.27,28,15,18,-0.315789474,5.038212215,5.0453785
12654,1920,1.27,28,15,18,-0.263157895,5.007050267,5.0453785
12655,1920,1.27,28,15,18,-0.210526316,4.943520697,5.0453785
12656,1920,1.27,28,15,18,-0.157894737,4.852363598,5.0453785
12657,1920,1.27,28,15,18,-0.105263158,4.707067078,5.0453785
12658,1920,1.27,28,15,18,-0.052631579,4.463529137,5.0453785
12659,1920,1.27,28,15,18,0,4.0865879,5.0453785
12660,1920,1.27,28,18,12,-1,0,4.9349344
12661,1920,1.27,28,18,12,-0.947368421,2.061591825,4.9349344
12662,1920,1.27,28,18,12,-0.894736842,2.842162081,4.9349344
12663,1920,1.27,28,18,12,-0.842105263,3.399777072,4.9349344
12664,1920,1.27,28,18,12,-0.789473684,3.831707819,4.9349344
12665,1920,1.27,28,18,12,-0.736842105,4.17202312,4.9349344
12666,1920,1.27,28,18,12,-0.684210526,4.453559173,4.9349344
12667,1920,1.27,28,18,12,-0.631578947,4.683314447,4.9349344
12668,1920,1.27,28,18,12,-0.578947368,4.862277298,4.9349344
12669,1920,1.27,28,18,12,-0.526315789,4.999073295,4.9349344
12670,1920,1.27,28,18,12,-0.473684211,5.099121885,4.9349344
12671,1920,1.27,28,18,12,-0.421052632,5.166638041,4.9349344
12672,1920,1.27,28,18,12,-0.368421053,5.202285,4.9349344
12673,1920,1.27,28,18,12,-0.315789474,5.195815217,4.9349344
12674,1920,1.27,28,18,12,-0.263157895,5.152395246,4.9349344
12675,1920,1.27,28,18,12,-0.210526316,5.080447346,4.9349344
12676,1920,1.27,28,18,12,-0.157894737,4.963189415,4.9349344
12677,1920,1.27,28,18,12,-0.105263158,4.774289598,4.9349344
12678,1920,1.27,28,18,12,-0.052631579,4.509760811,4.9349344
12679,1920,1.27,28,18,12,0,4.1102056,4.9349344
12680,1920,1.27,28,18,15,-1,0,4.980526
12681,1920,1.27,28,18,15,-0.947368421,2.114764367,4.980526
12682,1920,1.27,28,18,15,-0.894736842,2.899893216,4.980526
12683,1920,1.27,28,18,15,-0.842105263,3.443851016,4.980526
12684,1920,1.27,28,18,15,-0.789473684,3.86208551,4.980526
12685,1920,1.27,28,18,15,-0.736842105,4.187389079,4.980526
12686,1920,1.27,28,18,15,-0.684210526,4.447443424,4.980526
12687,1920,1.27,28,18,15,-0.631578947,4.661717625,4.980526
12688,1920,1.27,28,18,15,-0.578947368,4.828916858,4.980526
12689,1920,1.27,28,18,15,-0.526315789,4.957512216,4.980526
12690,1920,1.27,28,18,15,-0.473684211,5.046993554,4.980526
12691,1920,1.27,28,18,15,-0.421052632,5.10962862,4.980526
12692,1920,1.27,28,18,15,-0.368421053,5.142626182,4.980526
12693,1920,1.27,28,18,15,-0.315789474,5.140660389,4.980526
12694,1920,1.27,28,18,15,-0.263157895,5.101348283,4.980526
12695,1920,1.27,28,18,15,-0.210526316,5.034245679,4.980526
12696,1920,1.27,28,18,15,-0.157894737,4.932656423,4.980526
12697,1920,1.27,28,18,15,-0.105263158,4.751372982,4.980526
12698,1920,1.27,28,18,15,-0.052631579,4.494093575,4.980526
12699,1920,1.27,28,18,15,0,4.104565,4.980526
12700,1920,1.27,28,18,18,-1,0,5.0267014
12701,1920,1.27,28,18,18,-0.947368421,2.156037089,5.0267014
12702,1920,1.27,28,18,18,-0.894736842,2.931748379,5.0267014
12703,1920,1.27,28,18,18,-0.842105263,3.462525244,5.0267014
12704,1920,1.27,28,18,18,-0.789473684,3.857071503,5.0267014
12705,1920,1.27,28,18,18,-0.736842105,4.170894568,5.0267014
12706,1920,1.27,28,18,18,-0.684210526,4.414051411,5.0267014
12707,1920,1.27,28,18,18,-0.631578947,4.614692073,5.0267014
12708,1920,1.27,28,18,18,-0.578947368,4.77442715,5.0267014
12709,1920,1.27,28,18,18,-0.526315789,4.895903546,5.0267014
12710,1920,1.27,28,18,18,-0.473684211,4.980956142,5.0267014
12711,1920,1.27,28,18,18,-0.421052632,5.041161742,5.0267014
12712,1920,1.27,28,18,18,-0.368421053,5.0742283,5.0267014
12713,1920,1.27,28,18,18,-0.315789474,5.075409591,5.0267014
12714,1920,1.27,28,18,18,-0.263157895,5.043455872,5.0267014
12715,1920,1.27,28,18,18,-0.210526316,4.977833159,5.0267014
12716,1920,1.27,28,18,18,-0.157894737,4.883921849,5.0267014
12717,1920,1.27,28,18,18,-0.105263158,4.725112714,5.0267014
12718,1920,1.27,28,18,18,-0.052631579,4.475765127,5.0267014
12719,1920,1.27,28,18,18,0,4.0933086,5.0267014
12720,1920,1.27,28,21,12,-1,0,4.9089075
12721,1920,1.27,28,21,12,-0.947368421,2.026307879,4.9089075
12722,1920,1.27,28,21,12,-0.894736842,2.812587435,4.9089075
12723,1920,1.27,28,21,12,-0.842105263,3.371053885,4.9089075
12724,1920,1.27,28,21,12,-0.789473684,3.80927894,4.9089075
12725,1920,1.27,28,21,12,-0.736842105,4.161486515,4.9089075
12726,1920,1.27,28,21,12,-0.684210526,4.455372104,4.9089075
12727,1920,1.27,28,21,12,-0.631578947,4.695224922,4.9089075
12728,1920,1.27,28,21,12,-0.578947368,4.881544155,4.9089075
12729,1920,1.27,28,21,12,-0.526315789,5.027492655,4.9089075
12730,1920,1.27,28,21,12,-0.473684211,5.135486555,4.9089075
12731,1920,1.27,28,21,12,-0.421052632,5.208023972,4.9089075
12732,1920,1.27,28,21,12,-0.368421053,5.245855326,4.9089075
12733,1920,1.27,28,21,12,-0.315789474,5.238025603,4.9089075
12734,1920,1.27,28,21,12,-0.263157895,5.192447901,4.9089075
12735,1920,1.27,28,21,12,-0.210526316,5.114561093,4.9089075
12736,1920,1.27,28,21,12,-0.157894737,4.988331113,4.9089075
12737,1920,1.27,28,21,12,-0.105263158,4.796231676,4.9089075
12738,1920,1.27,28,21,12,-0.052631579,4.524602475,4.9089075
12739,1920,1.27,28,21,12,0,4.1140673,4.9089075
12740,1920,1.27,28,21,15,-1,0,4.9532963
12741,1920,1.27,28,21,15,-0.947368421,2.071060803,4.9532963
12742,1920,1.27,28,21,15,-0.894736842,2.8540657,4.9532963
12743,1920,1.27,28,21,15,-0.842105263,3.409756894,4.9532963
12744,1920,1.27,28,21,15,-0.789473684,3.837818492,4.9532963
12745,1920,1.27,28,21,15,-0.736842105,4.174166456,4.9532963
12746,1920,1.27,28,21,15,-0.684210526,4.448061366,4.9532963
12747,1920,1.27,28,21,15,-0.631578947,4.67279077,4.9532963
12748,1920,1.27,28,21,15,-0.578947368,4.849336658,4.9532963
12749,1920,1.27,28,21,15,-0.526315789,4.984264242,4.9532963
12750,1920,1.27,28,21,15,-0.473684211,5.081559693,4.9532963
12751,1920,1.27,28,21,15,-0.421052632,5.147072072,4.9532963
12752,1920,1.27,28,21,15,-0.368421053,5.181842066,4.9532963
12753,1920,1.27,28,21,15,-0.315789474,5.178599868,4.9532963
12754,1920,1.27,28,21,15,-0.263157895,5.137430526,4.9532963
12755,1920,1.27,28,21,15,-0.210526316,5.067830551,4.9532963
12756,1920,1.27,28,21,15,-0.157894737,4.955702053,4.9532963
12757,1920,1.27,28,21,15,-0.105263158,4.76895603,4.9532963
12758,1920,1.27,28,21,15,-0.052631579,4.507260731,4.9532963
12759,1920,1.27,28,21,15,0,4.109073,4.9532963
12760,1920,1.27,28,21,18,-1,0,4.9978382
12761,1920,1.27,28,21,18,-0.947368421,2.101844545,4.9978382
12762,1920,1.27,28,21,18,-0.894736842,2.882792946,4.9978382
12763,1920,1.27,28,21,18,-0.842105263,3.419182112,4.9978382
12764,1920,1.27,28,21,18,-0.789473684,3.829984144,4.9978382
12765,1920,1.27,28,21,18,-0.736842105,4.154726109,4.9978382
12766,1920,1.27,28,21,18,-0.684210526,4.410264594,4.9978382
12767,1920,1.27,28,21,18,-0.631578947,4.621358686,4.9978382
12768,1920,1.27,28,21,18,-0.578947368,4.789258765,4.9978382
12769,1920,1.27,28,21,18,-0.526315789,4.917676049,4.9978382
12770,1920,1.27,28,21,18,-0.473684211,5.007776607,4.9978382
12771,1920,1.27,28,21,18,-0.421052632,5.07154558,4.9978382
12772,1920,1.27,28,21,18,-0.368421053,5.106177873,4.9978382
12773,1920,1.27,28,21,18,-0.315789474,5.108092981,4.9978382
12774,1920,1.27,28,21,18,-0.263157895,5.074000867,4.9978382
12775,1920,1.27,28,21,18,-0.210526316,5.007411395,4.9978382
12776,1920,1.27,28,21,18,-0.157894737,4.909590224,4.9978382
12777,1920,1.27,28,21,18,-0.105263158,4.738899895,4.9978382
12778,1920,1.27,28,21,18,-0.052631579,4.485003722,4.9978382
12779,1920,1.27,28,21,18,0,4.098266,4.9978382
12780,1920,1.27,31,15,12,-1,0,4.8267205
12781,1920,1.27,31,15,12,-0.947368421,2.064457765,4.8267205
12782,1920,1.27,31,15,12,-0.894736842,2.839673392,4.8267205
12783,1920,1.27,31,15,12,-0.842105263,3.382424205,4.8267205
12784,1920,1.27,31,15,12,-0.789473684,3.795497828,4.8267205
12785,1920,1.27,31,15,12,-0.736842105,4.12016044,4.8267205
12786,1920,1.27,31,15,12,-0.684210526,4.381610713,4.8267205
12787,1920,1.27,31,15,12,-0.631578947,4.592437615,4.8267205
12788,1920,1.27,31,15,12,-0.578947368,4.7609752,4.8267205
12789,1920,1.27,31,15,12,-0.526315789,4.889303882,4.8267205
12790,1920,1.27,31,15,12,-0.473684211,4.977817021,4.8267205
12791,1920,1.27,31,15,12,-0.421052632,5.042627529,4.8267205
12792,1920,1.27,31,15,12,-0.368421053,5.075100242,4.8267205
12793,1920,1.27,31,15,12,-0.315789474,5.074261092,4.8267205
12794,1920,1.27,31,15,12,-0.263157895,5.038209027,4.8267205
12795,1920,1.27,31,15,12,-0.210526316,4.968406223,4.8267205
12796,1920,1.27,31,15,12,-0.157894737,4.871545671,4.8267205
12797,1920,1.27,31,15,12,-0.105263158,4.708058896,4.8267205
12798,1920,1.27,31,15,12,-0.052631579,4.460325336,4.8267205
12799,1920,1.27,31,15,12,0,4.0862975,4.8267205
12800,1920,1.27,31,15,15,-1,0,4.8685556
12801,1920,1.27,31,15,15,-0.947368421,2.123054506,4.8685556
12802,1920,1.27,31,15,15,-0.894736842,2.897047081,4.8685556
12803,1920,1.27,31,15,15,-0.842105263,3.423517763,4.8685556
12804,1920,1.27,31,15,15,-0.789473684,3.82050671,4.8685556
12805,1920,1.27,31,15,15,-0.736842105,4.128959196,4.8685556
12806,1920,1.27,31,15,15,-0.684210526,4.37171955,4.8685556
12807,1920,1.27,31,15,15,-0.631578947,4.569037721,4.8685556
12808,1920,1.27,31,15,15,-0.578947368,4.726352812,4.8685556
12809,1920,1.27,31,15,15,-0.526315789,4.844916304,4.8685556
12810,1920,1.27,31,15,15,-0.473684211,4.928196245,4.8685556
12811,1920,1.27,31,15,15,-0.421052632,4.987807445,4.8685556
12812,1920,1.27,31,15,15,-0.368421053,5.020321874,4.8685556
12813,1920,1.27,31,15,15,-0.315789474,5.021756679,4.8685556
12814,1920,1.27,31,15,15,-0.263157895,4.989439483,4.8685556
12815,1920,1.27,31,15,15,-0.210526316,4.925581412,4.8685556
12816,1920,1.27,31,15,15,-0.157894737,4.832980913,4.8685556
12817,1920,1.27,31,15,15,-0.105263158,4.687875381,4.8685556
12818,1920,1.27,31,15,15,-0.052631579,4.447448774,4.8685556
12819,1920,1.27,31,15,15,0,4.0782143,4.8685556
12820,1920,1.27,31,15,18,-1,0,4.9084128
12821,1920,1.27,31,15,18,-0.947368421,2.176104315,4.9084128
12822,1920,1.27,31,15,18,-0.894736842,2.93354562,4.9084128
12823,1920,1.27,31,15,18,-0.842105263,3.440059086,4.9084128
12824,1920,1.27,31,15,18,-0.789473684,3.814726954,4.9084128
12825,1920,1.27,31,15,18,-0.736842105,4.113047184,4.9084128
12826,1920,1.27,31,15,18,-0.684210526,4.339379694,4.9084128
12827,1920,1.27,31,15,18,-0.631578947,4.525418278,4.9084128
12828,1920,1.27,31,15,18,-0.578947368,4.675162903,4.9084128
12829,1920,1.27,31,15,18,-0.526315789,4.788891887,4.9084128
12830,1920,1.27,31,15,18,-0.473684211,4.868011637,4.9084128
12831,1920,1.27,31,15,18,-0.421052632,4.924880943,4.9084128
12832,1920,1.27,31,15,18,-0.368421053,4.95684747,4.9084128
12833,1920,1.27,31,15,18,-0.315789474,4.962979853,4.9084128
12834,1920,1.27,31,15,18,-0.263157895,4.933373744,4.9084128
12835,1920,1.27,31,15,18,-0.210526316,4.874389545,4.9084128
12836,1920,1.27,31,15,18,-0.157894737,4.786195779,4.9084128
12837,1920,1.27,31,15,18,-0.105263158,4.651136492,4.9084128
12838,1920,1.27,31,15,18,-0.052631579,4.426728082,4.9084128
12839,1920,1.27,31,15,18,0,4.0646819,4.9084128
12840,1920,1.27,31,18,12,-1,0,4.8074722
12841,1920,1.27,31,18,12,-0.947368421,2.02789732,4.8074722
12842,1920,1.27,31,18,12,-0.894736842,2.800584229,4.8074722
12843,1920,1.27,31,18,12,-0.842105263,3.345041859,4.8074722
12844,1920,1.27,31,18,12,-0.789473684,3.767730654,4.8074722
12845,1920,1.27,31,18,12,-0.736842105,4.106925479,4.8074722
12846,1920,1.27,31,18,12,-0.684210526,4.380460049,4.8074722
12847,1920,1.27,31,18,12,-0.631578947,4.603103677,4.8074722
12848,1920,1.27,31,18,12,-0.578947368,4.782425483,4.8074722
12849,1920,1.27,31,18,12,-0.526315789,4.920438285,4.8074722
12850,1920,1.27,31,18,12,-0.473684211,5.0154122,4.8074722
12851,1920,1.27,31,18,12,-0.421052632,5.084033518,4.8074722
12852,1920,1.27,31,18,12,-0.368421053,5.118552322,4.8074722
12853,1920,1.27,31,18,12,-0.315789474,5.116834757,4.8074722
12854,1920,1.27,31,18,12,-0.263157895,5.076329952,4.8074722
12855,1920,1.27,31,18,12,-0.210526316,5.004412955,4.8074722
12856,1920,1.27,31,18,12,-0.157894737,4.900708779,4.8074722
12857,1920,1.27,31,18,12,-0.105263158,4.723686002,4.8074722
12858,1920,1.27,31,18,12,-0.052631579,4.46964344,4.8074722
12859,1920,1.27,31,18,12,0,4.0904657,4.8074722
12860,1920,1.27,31,18,15,-1,0,4.8476999
12861,1920,1.27,31,18,15,-0.947368421,2.072105423,4.8476999
12862,1920,1.27,31,18,15,-0.894736842,2.847445285,4.8476999
12863,1920,1.27,31,18,15,-0.842105263,3.385246068,4.8476999
12864,1920,1.27,31,18,15,-0.789473684,3.79334424,4.8476999
12865,1920,1.27,31,18,15,-0.736842105,4.114038401,4.8476999
12866,1920,1.27,31,18,15,-0.684210526,4.370695351,4.8476999
12867,1920,1.27,31,18,15,-0.631578947,4.578941489,4.8476999
12868,1920,1.27,31,18,15,-0.578947368,4.745567641,4.8476999
12869,1920,1.27,31,18,15,-0.526315789,4.87185727,4.8476999
12870,1920,1.27,31,18,15,-0.473684211,4.960421256,4.8476999
12871,1920,1.27,31,18,15,-0.421052632,5.023858149,4.8476999
12872,1920,1.27,31,18,15,-0.368421053,5.057675997,4.8476999
12873,1920,1.27,31,18,15,-0.315789474,5.058848973,4.8476999
12874,1920,1.27,31,18,15,-0.263157895,5.025396637,4.8476999
12875,1920,1.27,31,18,15,-0.210526316,4.957197436,4.8476999
12876,1920,1.27,31,18,15,-0.157894737,4.860955103,4.8476999
12877,1920,1.27,31,18,15,-0.105263158,4.703907581,4.8476999
12878,1920,1.27,31,18,15,-0.052631579,4.457578162,4.8476999
12879,1920,1.27,31,18,15,0,4.0832761,4.8476999
12880,1920,1.27,31,18,18,-1,0,4.8869757
12881,1920,1.27,31,18,18,-0.947368421,2.116752685,4.8869757
12882,1920,1.27,31,18,18,-0.894736842,2.876701328,4.8869757
12883,1920,1.27,31,18,18,-0.842105263,3.39210035,4.8869757
12884,1920,1.27,31,18,18,-0.789473684,3.784784004,4.8869757
12885,1920,1.27,31,18,18,-0.736842105,4.094751636,4.8869757
12886,1920,1.27,31,18,18,-0.684210526,4.334447265,4.8869757
12887,1920,1.27,31,18,18,-0.631578947,4.530775172,4.8869757
12888,1920,1.27,31,18,18,-0.578947368,4.6890615,4.8869757
12889,1920,1.27,31,18,18,-0.526315789,4.808767079,4.8869757
12890,1920,1.27,31,18,18,-0.473684211,4.893803381,4.8869757
12891,1920,1.27,31,18,18,-0.421052632,4.954419126,4.8869757
12892,1920,1.27,31,18,18,-0.368421053,4.989075556,4.8869757
12893,1920,1.27,31,18,18,-0.315789474,4.993807378,4.8869757
12894,1920,1.27,31,18,18,-0.263157895,4.963637174,4.8869757
12895,1920,1.27,31,18,18,-0.210526316,4.903058461,4.8869757
12896,1920,1.27,31,18,18,-0.157894737,4.811357274,4.8869757
12897,1920,1.27,31,18,18,-0.105263158,4.671055443,4.8869757
12898,1920,1.27,31,18,18,-0.052631579,4.438388702,4.8869757
12899,1920,1.27,31,18,18,0,4.0703512,4.8869757
12900,1920,1.27,31,21,12,-1,0,4.7790425
12901,1920,1.27,31,21,12,-0.947368421,1.996127714,4.7790425
12902,1920,1.27,31,21,12,-0.894736842,2.763971277,4.7790425
12903,1920,1.27,31,21,12,-0.842105263,3.309149426,4.7790425
12904,1920,1.27,31,21,12,-0.789473684,3.741661093,4.7790425
12905,1920,1.27,31,21,12,-0.736842105,4.091945994,4.7790425
12906,1920,1.27,31,21,12,-0.684210526,4.376204104,4.7790425
12907,1920,1.27,31,21,12,-0.631578947,4.609495976,4.7790425
12908,1920,1.27,31,21,12,-0.578947368,4.799343323,4.7790425
12909,1920,1.27,31,21,12,-0.526315789,4.94204932,4.7790425
12910,1920,1.27,31,21,12,-0.473684211,5.047805404,4.7790425
12911,1920,1.27,31,21,12,-0.421052632,5.121304307,4.7790425
12912,1920,1.27,31,21,12,-0.368421053,5.157225367,4.7790425
12913,1920,1.27,31,21,12,-0.315789474,5.153504402,4.7790425
12914,1920,1.27,31,21,12,-0.263157895,5.108032915,4.7790425
12915,1920,1.27,31,21,12,-0.210526316,5.034626493,4.7790425
12916,1920,1.27,31,21,12,-0.157894737,4.924350953,4.7790425
12917,1920,1.27,31,21,12,-0.105263158,4.736185759,4.7790425
12918,1920,1.27,31,21,12,-0.052631579,4.476347776,4.7790425
12919,1920,1.27,31,21,12,0,4.0935913,4.7790425
12920,1920,1.27,31,21,15,-1,0,4.8173568
12921,1920,1.27,31,21,15,-0.947368421,2.028632035,4.8173568
12922,1920,1.27,31,21,15,-0.894736842,2.805944469,4.8173568
12923,1920,1.27,31,21,15,-0.842105263,3.346875522,4.8173568
12924,1920,1.27,31,21,15,-0.789473684,3.764253044,4.8173568
12925,1920,1.27,31,21,15,-0.736842105,4.097952023,4.8173568
12926,1920,1.27,31,21,15,-0.684210526,4.365211167,4.8173568
12927,1920,1.27,31,21,15,-0.631578947,4.583425807,4.8173568
12928,1920,1.27,31,21,15,-0.578947368,4.75908752,4.8173568
12929,1920,1.27,31,21,15,-0.526315789,4.892955351,4.8173568
12930,1920,1.27,31,21,15,-0.473684211,4.987185067,4.8173568
12931,1920,1.27,31,21,15,-0.421052632,5.05453777,4.8173568
12932,1920,1.27,31,21,15,-0.368421053,5.089379965,4.8173568
12933,1920,1.27,31,21,15,-0.315789474,5.090462709,4.8173568
12934,1920,1.27,31,21,15,-0.263157895,5.054498256,4.8173568
12935,1920,1.27,31,21,15,-0.210526316,4.984536929,4.8173568
12936,1920,1.27,31,21,15,-0.157894737,4.884285059,4.8173568
12937,1920,1.27,31,21,15,-0.105263158,4.716260578,4.8173568
12938,1920,1.27,31,21,15,-0.052631579,4.465027118,4.8173568
12939,1920,1.27,31,21,15,0,4.0869122,4.8173568
12940,1920,1.27,31,21,18,-1,0,4.8542334
12941,1920,1.27,31,21,18,-0.947368421,2.060990598,4.8542334
12942,1920,1.27,31,21,18,-0.894736842,2.823337879,4.8542334
12943,1920,1.27,31,21,18,-0.842105263,3.349456176,4.8542334
12944,1920,1.27,31,21,18,-0.789473684,3.752542509,4.8542334
12945,1920,1.27,31,21,18,-0.736842105,4.072728123,4.8542334
12946,1920,1.27,31,21,18,-0.684210526,4.324770776,4.8542334
12947,1920,1.27,31,21,18,-0.631578947,4.530501899,4.8542334
12948,1920,1.27,31,21,18,-0.578947368,4.696604229,4.8542334
12949,1920,1.27,31,21,18,-0.526315789,4.822539285,4.8542334
12950,1920,1.27,31,21,18,-0.473684211,4.91280682,4.8542334
12951,1920,1.27,31,21,18,-0.421052632,4.976839711,4.8542334
12952,1920,1.27,31,21,18,-0.368421053,5.013653382,4.8542334
12953,1920,1.27,31,21,18,-0.315789474,5.018570004,4.8542334
12954,1920,1.27,31,21,18,-0.263157895,4.988779559,4.8542334
12955,1920,1.27,31,21,18,-0.210526316,4.925250846,4.8542334
12956,1920,1.27,31,21,18,-0.157894737,4.830950502,4.8542334
12957,1920,1.27,31,21,18,-0.105263158,4.68559479,4.8542334
12958,1920,1.27,31,21,18,-0.052631579,4.446249495,4.8542334
12959,1920,1.27,31,21,18,0,4.0742251,4.8542334
12960,1440,1.4,25,15,12,-1,0,3.2788251
12961,1440,1.4,25,15,12,-0.947368421,1.949545564,3.2788251
12962,1440,1.4,25,15,12,-0.894736842,2.606451094,3.2788251
