,heat,speed,ra,rl,rv,y_fb,x_fb
510,1200,1.1,31,21,15,-0.473684211,3.422348182
511,1200,1.1,31,21,15,-0.421052632,3.467604404
512,1200,1.1,31,21,15,-0.368421053,3.498768386
513,1200,1.1,31,21,15,-0.315789474,3.515087978
514,1200,1.1,31,21,15,-0.263157895,3.51636098
515,1200,1.1,31,21,15,-0.210526316,3.510611615
516,1200,1.1,31,21,15,-0.157894737,3.504375334
517,1200,1.1,31,21,15,-0.105263158,3.492860527
518,1200,1.1,31,21,15,-0.052631579,3.48009392
519,1200,1.1,31,21,15,0,3.4720186
520,1200,1.1,31,21,18,-1,0
521,1200,1.1,31,21,18,-0.947368421,1.467584895
522,1200,1.1,31,21,18,-0.894736842,1.961351139
523,1200,1.1,31,21,18,-0.842105263,2.30054622
524,1200,1.1,31,21,18,-0.789473684,2.551492574
525,1200,1.1,31,21,18,-0.736842105,2.747568949
526,1200,1.1,31,21,18,-0.684210526,2.900924641
527,1200,1.1,31,21,18,-0.631578947,3.025695313
528,1200,1.1,31,21,18,-0.578947368,3.125244946
529,1200,1.1,31,21,18,-0.526315789,3.203727975
530,1200,1.1,31,21,18,-0.473684211,3.264336862
531,1200,1.1,31,21,18,-0.421052632,3.310791139
532,1200,1.1,31,21,18,-0.368421053,3.343472045
533,1200,1.1,31,21,18,-0.315789474,3.361828133
534,1200,1.1,31,21,18,-0.263157895,3.368793019
535,1200,1.1,31,21,18,-0.210526316,3.368692661
536,1200,1.1,31,21,18,-0.157894737,3.368193529
537,1200,1.1,31,21,18,-0.105263158,3.361890295
538,1200,1.1,31,21,18,-0.052631579,3.355891679
539,1200,1.1,31,21,18,0,3.3570107
540,1460,1.1,25,15,12,-1,0
541,1460,1.1,25,15,12,-0.947368421,1.986956957
542,1460,1.1,25,15,12,-0.894736842,2.689116473
543,1460,1.1,25,15,12,-0.842105263,3.162382357
544,1460,1.1,25,15,12,-0.789473684,3.516638334
545,1460,1.1,25,15,12,-0.736842105,3.79216514
546,1460,1.1,25,15,12,-0.684210526,4.009517031
547,1460,1.1,25,15,12,-0.631578947,4.182996043
548,1460,1.1,25,15,12,-0.578947368,4.322125159
549,1460,1.1,25,15,12,-0.526315789,4.42811406
550,1460,1.1,25,15,12,-0.473684211,4.502610893
551,1460,1.1,25,15,12,-0.421052632,4.555593898
552,1460,1.1,25,15,12,-0.368421053,4.58881739
553,1460,1.1,25,15,12,-0.315789474,4.597032901
554,1460,1.1,25,15,12,-0.263157895,4.573571161
555,1460,1.1,25,15,12,-0.210526316,4.520722314
556,1460,1.1,25,15,12,-0.157894737,4.456283003
557,1460,1.1,25,15,12,-0.105263158,4.362296684
558,1460,1.1,25,15,12,-0.052631579,4.21708375
559,1460,1.1,25,15,12,0,3.9702324
560,1460,1.1,25,15,15,-1,0
561,1460,1.1,25,15,15,-0.947368421,2.053303256
562,1460,1.1,25,15,15,-0.894736842,2.738685152
563,1460,1.1,25,15,15,-0.842105263,3.190141517
564,1460,1.1,25,15,15,-0.789473684,3.51921142
565,1460,1.1,25,15,15,-0.736842105,3.777483441
566,1460,1.1,25,15,15,-0.684210526,3.976163476
567,1460,1.1,25,15,15,-0.631578947,4.134966775
568,1460,1.1,25,15,15,-0.578947368,4.263211144
569,1460,1.1,25,15,15,-0.526315789,4.362222441
570,1460,1.1,25,15,15,-0.473684211,4.43329141
571,1460,1.1,25,15,15,-0.421052632,4.48550869
572,1460,1.1,25,15,15,-0.368421053,4.515836096
573,1460,1.1,25,15,15,-0.315789474,4.523764085
574,1460,1.1,25,15,15,-0.263157895,4.505831934
575,1460,1.1,25,15,15,-0.210526316,4.464142694
576,1460,1.1,25,15,15,-0.157894737,4.404823023
577,1460,1.1,25,15,15,-0.105263158,4.320516369
578,1460,1.1,25,15,15,-0.052631579,4.189531725
579,1460,1.1,25,15,15,0,3.9597298
580,1460,1.1,25,15,18,-1,0
581,1460,1.1,25,15,18,-0.947368421,2.101022183
582,1460,1.1,25,15,18,-0.894736842,2.757223027
583,1460,1.1,25,15,18,-0.842105263,3.179542363
584,1460,1.1,25,15,18,-0.789473684,3.489046231
585,1460,1.1,25,15,18,-0.736842105,3.728461654
586,1460,1.1,25,15,18,-0.684210526,3.920453805
587,1460,1.1,25,15,18,-0.631578947,4.068774491
588,1460,1.1,25,15,18,-0.578947368,4.189405748
589,1460,1.1,25,15,18,-0.526315789,4.283346975
590,1460,1.1,25,15,18,-0.473684211,4.351706627
591,1460,1.1,25,15,18,-0.421052632,4.399853454
592,1460,1.1,25,15,18,-0.368421053,4.43045005
593,1460,1.1,25,15,18,-0.315789474,4.442149712
594,1460,1.1,25,15,18,-0.263157895,4.430691292
595,1460,1.1,25,15,18,-0.210526316,4.397428189
596,1460,1.1,25,15,18,-0.157894737,4.344671783
597,1460,1.1,25,15,18,-0.105263158,4.268406572
598,1460,1.1,25,15,18,-0.052631579,4.150743181
599,1460,1.1,25,15,18,0,3.9448726
600,1460,1.1,25,18,12,-1,0
601,1460,1.1,25,18,12,-0.947368421,1.905346794
602,1460,1.1,25,18,12,-0.894736842,2.605668118
603,1460,1.1,25,18,12,-0.842105263,3.083303003
604,1460,1.1,25,18,12,-0.789473684,3.452359696
605,1460,1.1,25,18,12,-0.736842105,3.742402402
606,1460,1.1,25,18,12,-0.684210526,3.972561794
607,1460,1.1,25,18,12,-0.631578947,4.159784494
608,1460,1.1,25,18,12,-0.578947368,4.309165923
609,1460,1.1,25,18,12,-0.526315789,4.423904303
610,1460,1.1,25,18,12,-0.473684211,4.505371378
611,1460,1.1,25,18,12,-0.421052632,4.563112106
612,1460,1.1,25,18,12,-0.368421053,4.598537871
613,1460,1.1,25,18,12,-0.315789474,4.607894781
614,1460,1.1,25,18,12,-0.263157895,4.584561751
615,1460,1.1,25,18,12,-0.210526316,4.528414613
616,1460,1.1,25,18,12,-0.157894737,4.461612783
617,1460,1.1,25,18,12,-0.105263158,4.364961663
618,1460,1.1,25,18,12,-0.052631579,4.21818855
619,1460,1.1,25,18,12,0,3.9690932
620,1460,1.1,25,18,15,-1,0
621,1460,1.1,25,18,15,-0.947368421,1.953958682
622,1460,1.1,25,18,15,-0.894736842,2.642000842
623,1460,1.1,25,18,15,-0.842105263,3.101569166
624,1460,1.1,25,18,15,-0.789473684,3.448728383
625,1460,1.1,25,18,15,-0.736842105,3.720155465
626,1460,1.1,25,18,15,-0.684210526,3.933998565
627,1460,1.1,25,18,15,-0.631578947,4.105322592
628,1460,1.1,25,18,15,-0.578947368,4.243442161
629,1460,1.1,25,18,15,-0.526315789,4.350238566
630,1460,1.1,25,18,15,-0.473684211,4.428273365
631,1460,1.1,25,18,15,-0.421052632,4.485105721
632,1460,1.1,25,18,15,-0.368421053,4.519089061
633,1460,1.1,25,18,15,-0.315789474,4.528314257
634,1460,1.1,25,18,15,-0.263157895,4.510293529
635,1460,1.1,25,18,15,-0.210526316,4.467304294
636,1460,1.1,25,18,15,-0.157894737,4.406625108
637,1460,1.1,25,18,15,-0.105263158,4.32073819
638,1460,1.1,25,18,15,-0.052631579,4.188881448
639,1460,1.1,25,18,15,0,3.9582811
640,1460,1.1,25,18,18,-1,0
641,1460,1.1,25,18,18,-0.947368421,1.985079518
642,1460,1.1,25,18,18,-0.894736842,2.646150801
643,1460,1.1,25,18,18,-0.842105263,3.083604339
644,1460,1.1,25,18,18,-0.789473684,3.413374943
645,1460,1.1,25,18,18,-0.736842105,3.664968986
646,1460,1.1,25,18,18,-0.684210526,3.869033661
647,1460,1.1,25,18,18,-0.631578947,4.030664124
648,1460,1.1,25,18,18,-0.578947368,4.161124726
649,1460,1.1,25,18,18,-0.526315789,4.262784526
650,1460,1.1,25,18,18,-0.473684211,4.338275979
651,1460,1.1,25,18,18,-0.421052632,4.391050299
652,1460,1.1,25,18,18,-0.368421053,4.424939708
653,1460,1.1,25,18,18,-0.315789474,4.43839917
654,1460,1.1,25,18,18,-0.263157895,4.42769573
655,1460,1.1,25,18,18,-0.210526316,4.394926852
656,1460,1.1,25,18,18,-0.157894737,4.34183564
657,1460,1.1,25,18,18,-0.105263158,4.265150349
658,1460,1.1,25,18,18,-0.052631579,4.147453748
659,1460,1.1,25,18,18,0,3.9427463
660,1460,1.1,25,21,12,-1,0
661,1460,1.1,25,21,12,-0.947368421,1.83716211
662,1460,1.1,25,21,12,-0.894736842,2.529691805
663,1460,1.1,25,21,12,-0.842105263,3.010163303
664,1460,1.1,25,21,12,-0.789473684,3.388601871
665,1460,1.1,25,21,12,-0.736842105,3.690022861
666,1460,1.1,25,21,12,-0.684210526,3.932281913
667,1460,1.1,25,21,12,-0.631578947,4.130490092
668,1460,1.1,25,21,12,-0.578947368,4.288642339
669,1460,1.1,25,21,12,-0.526315789,4.411391291
670,1460,1.1,25,21,12,-0.473684211,4.499700716
671,1460,1.1,25,21,12,-0.421052632,4.56222479
672,1460,1.1,25,21,12,-0.368421053,4.59993876
673,1460,1.1,25,21,12,-0.315789474,4.610478376
674,1460,1.1,25,21,12,-0.263157895,4.587832615
675,1460,1.1,25,21,12,-0.210526316,4.529361427
676,1460,1.1,25,21,12,-0.157894737,4.46090652
677,1460,1.1,25,21,12,-0.105263158,4.362803309
678,1460,1.1,25,21,12,-0.052631579,4.216096349
679,1460,1.1,25,21,12,0,3.9671609
680,1460,1.1,25,21,15,-1,0
681,1460,1.1,25,21,15,-0.947368421,1.864057379
682,1460,1.1,25,21,15,-0.894736842,2.551038498
683,1460,1.1,25,21,15,-0.842105263,3.01735846
684,1460,1.1,25,21,15,-0.789473684,3.377361293
685,1460,1.1,25,21,15,-0.736842105,3.658687508
686,1460,1.1,25,21,15,-0.684210526,3.886958116
687,1460,1.1,25,21,15,-0.631578947,4.069273906
688,1460,1.1,25,21,15,-0.578947368,4.215607049
689,1460,1.1,25,21,15,-0.526315789,4.329714
690,1460,1.1,25,21,15,-0.473684211,4.414330012
691,1460,1.1,25,21,15,-0.421052632,4.475904943
692,1460,1.1,25,21,15,-0.368421053,4.513303126
693,1460,1.1,25,21,15,-0.315789474,4.523941976
694,1460,1.1,25,21,15,-0.263157895,4.506465265
695,1460,1.1,25,21,15,-0.210526316,4.463204295
696,1460,1.1,25,21,15,-0.157894737,4.401706254
697,1460,1.1,25,21,15,-0.105263158,4.315287894
698,1460,1.1,25,21,15,-0.052631579,4.184087448
699,1460,1.1,25,21,15,0,3.9557626
700,1460,1.1,25,21,18,-1,0
701,1460,1.1,25,21,18,-0.947368421,1.876857887
702,1460,1.1,25,21,18,-0.894736842,2.538384515
703,1460,1.1,25,21,18,-0.842105263,2.991425707
704,1460,1.1,25,21,18,-0.789473684,3.331854529
705,1460,1.1,25,21,18,-0.736842105,3.59654863
706,1460,1.1,25,21,18,-0.684210526,3.811306651
707,1460,1.1,25,21,18,-0.631578947,3.9844349
708,1460,1.1,25,21,18,-0.578947368,4.123616842
709,1460,1.1,25,21,18,-0.526315789,4.232616648
710,1460,1.1,25,21,18,-0.473684211,4.314879817
711,1460,1.1,25,21,18,-0.421052632,4.372555964
712,1460,1.1,25,21,18,-0.368421053,4.410100562
713,1460,1.1,25,21,18,-0.315789474,4.425416706
714,1460,1.1,25,21,18,-0.263157895,4.416129902
715,1460,1.1,25,21,18,-0.210526316,4.384777423
716,1460,1.1,25,21,18,-0.157894737,4.331933071
717,1460,1.1,25,21,18,-0.105263158,4.255987008
718,1460,1.1,25,21,18,-0.052631579,4.139591033
719,1460,1.1,25,21,18,0,3.9393029
720,1460,1.1,28,15,12,-1,0
721,1460,1.1,28,15,12,-0.947368421,1.947525125
722,1460,1.1,28,15,12,-0.894736842,2.63026493
723,1460,1.1,28,15,12,-0.842105263,3.091668721
724,1460,1.1,28,15,12,-0.789473684,3.438100873
725,1460,1.1,28,15,12,-0.736842105,3.707505262
726,1460,1.1,28,15,12,-0.684210526,3.920822783
727,1460,1.1,28,15,12,-0.631578947,4.091309375
728,1460,1.1,28,15,12,-0.578947368,4.226345901
729,1460,1.1,28,15,12,-0.526315789,4.329746547
730,1460,1.1,28,15,12,-0.473684211,4.405640727
731,1460,1.1,28,15,12,-0.421052632,4.459923669
732,1460,1.1,28,15,12,-0.368421053,4.494052836
733,1460,1.1,28,15,12,-0.315789474,4.500315809
734,1460,1.1,28,15,12,-0.263157895,4.479370412
735,1460,1.1,28,15,12,-0.210526316,4.436537579
736,1460,1.1,28,15,12,-0.157894737,4.374904203
737,1460,1.1,28,15,12,-0.105263158,4.291032033
738,1460,1.1,28,15,12,-0.052631579,4.165076843
739,1460,1.1,28,15,12,0,3.9507263
740,1460,1.1,28,15,15,-1,0
741,1460,1.1,28,15,15,-0.947368421,2.006718905
742,1460,1.1,28,15,15,-0.894736842,2.674947255
743,1460,1.1,28,15,15,-0.842105263,3.114592563
744,1460,1.1,28,15,15,-0.789473684,3.436117918
745,1460,1.1,28,15,15,-0.736842105,3.685788408
746,1460,1.1,28,15,15,-0.684210526,3.882939716
747,1460,1.1,28,15,15,-0.631578947,4.038830156
748,1460,1.1,28,15,15,-0.578947368,4.16412514
749,1460,1.1,28,15,15,-0.526315789,4.261404345
750,1460,1.1,28,15,15,-0.473684211,4.334267835
751,1460,1.1,28,15,15,-0.421052632,4.383258226
752,1460,1.1,28,15,15,-0.368421053,4.413555296
753,1460,1.1,28,15,15,-0.315789474,4.423522357
754,1460,1.1,28,15,15,-0.263157895,4.409959853
755,1460,1.1,28,15,15,-0.210526316,4.376288024
756,1460,1.1,28,15,15,-0.157894737,4.32279344
757,1460,1.1,28,15,15,-0.105263158,4.247686605
758,1460,1.1,28,15,15,-0.052631579,4.133119099
759,1460,1.1,28,15,15,0,3.938904
760,1460,1.1,28,15,18,-1,0
761,1460,1.1,28,15,18,-0.947368421,2.042196619
762,1460,1.1,28,15,18,-0.894736842,2.682165287
763,1460,1.1,28,15,18,-0.842105263,3.094786638
764,1460,1.1,28,15,18,-0.789473684,3.399688128
765,1460,1.1,28,15,18,-0.736842105,3.630963248
766,1460,1.1,28,15,18,-0.684210526,3.817335773
767,1460,1.1,28,15,18,-0.631578947,3.963917878
768,1460,1.1,28,15,18,-0.578947368,4.081751483
769,1460,1.1,28,15,18,-0.526315789,4.174528592
770,1460,1.1,28,15,18,-0.473684211,4.244577055
771,1460,1.1,28,15,18,-0.421052632,4.293813001
772,1460,1.1,28,15,18,-0.368421053,4.326397774
773,1460,1.1,28,15,18,-0.315789474,4.339946281
774,1460,1.1,28,15,18,-0.263157895,4.332057838
775,1460,1.1,28,15,18,-0.210526316,4.306667726
776,1460,1.1,28,15,18,-0.157894737,4.259742035
777,1460,1.1,28,15,18,-0.105263158,4.195556009
778,1460,1.1,28,15,18,-0.052631579,4.091786355
779,1460,1.1,28,15,18,0,3.9226226
780,1460,1.1,28,18,12,-1,0
781,1460,1.1,28,18,12,-0.947368421,1.860789252
782,1460,1.1,28,18,12,-0.894736842,2.545640241
783,1460,1.1,28,18,12,-0.842105263,3.008438871
784,1460,1.1,28,18,12,-0.789473684,3.367705705
785,1460,1.1,28,18,12,-0.736842105,3.652173677
786,1460,1.1,28,18,12,-0.684210526,3.877743376
787,1460,1.1,28,18,12,-0.631578947,4.059751291
788,1460,1.1,28,18,12,-0.578947368,4.204373092
789,1460,1.1,28,18,12,-0.526315789,4.316574697
790,1460,1.1,28,18,12,-0.473684211,4.399563847
791,1460,1.1,28,18,12,-0.421052632,4.458670681
792,1460,1.1,28,18,12,-0.368421053,4.495892662
793,1460,1.1,28,18,12,-0.315789474,4.50375091
794,1460,1.1,28,18,12,-0.263157895,4.482473131
795,1460,1.1,28,18,12,-0.210526316,4.437950754
796,1460,1.1,28,18,12,-0.157894737,4.374688377
797,1460,1.1,28,18,12,-0.105263158,4.28925936
798,1460,1.1,28,18,12,-0.052631579,4.162636298
799,1460,1.1,28,18,12,0,3.9486808
800,1460,1.1,28,18,15,-1,0
801,1460,1.1,28,18,15,-0.947368421,1.906428513
802,1460,1.1,28,18,15,-0.894736842,2.57177923
803,1460,1.1,28,18,15,-0.842105263,3.019004495
804,1460,1.1,28,18,15,-0.789473684,3.358213912
805,1460,1.1,28,18,15,-0.736842105,3.620516739
806,1460,1.1,28,18,15,-0.684210526,3.834160469
807,1460,1.1,28,18,15,-0.631578947,4.001171804
808,1460,1.1,28,18,15,-0.578947368,4.135408573
809,1460,1.1,28,18,15,-0.526315789,4.240497253
810,1460,1.1,28,18,15,-0.473684211,4.32012427
811,1460,1.1,28,18,15,-0.421052632,4.374091728
812,1460,1.1,28,18,15,-0.368421053,4.407788113
813,1460,1.1,28,18,15,-0.315789474,4.419093029
814,1460,1.1,28,18,15,-0.263157895,4.406246116
815,1460,1.1,28,18,15,-0.210526316,4.372801373
816,1460,1.1,28,18,15,-0.157894737,4.318634609
817,1460,1.1,28,18,15,-0.105263158,4.243116646
818,1460,1.1,28,18,15,-0.052631579,4.128603309
819,1460,1.1,28,18,15,0,3.9363275
820,1460,1.1,28,18,18,-1,0
821,1460,1.1,28,18,18,-0.947368421,1.918576089
822,1460,1.1,28,18,18,-0.894736842,2.567268431
823,1460,1.1,28,18,18,-0.842105263,2.993433635
824,1460,1.1,28,18,18,-0.789473684,3.313659704
825,1460,1.1,28,18,18,-0.736842105,3.55913891
826,1460,1.1,28,18,18,-0.684210526,3.757755573
827,1460,1.1,28,18,18,-0.631578947,3.916210615
828,1460,1.1,28,18,18,-0.578947368,4.043465382
829,1460,1.1,28,18,18,-0.526315789,4.144478931
830,1460,1.1,28,18,18,-0.473684211,4.220903883
831,1460,1.1,28,18,18,-0.421052632,4.275266594
832,1460,1.1,28,18,18,-0.368421053,4.311337716
833,1460,1.1,28,18,18,-0.315789474,4.327026277
834,1460,1.1,28,18,18,-0.263157895,4.321016842
835,1460,1.1,28,18,18,-0.210526316,4.297135824
836,1460,1.1,28,18,18,-0.157894737,4.251181634
837,1460,1.1,28,18,18,-0.105263158,4.187436381
838,1460,1.1,28,18,18,-0.052631579,4.085153885
839,1460,1.1,28,18,18,0,3.9191839
840,1460,1.1,28,21,12,-1,0
841,1460,1.1,28,21,12,-0.947368421,1.7850275
842,1460,1.1,28,21,12,-0.894736842,2.463818949
843,1460,1.1,28,21,12,-0.842105263,2.933427759
844,1460,1.1,28,21,12,-0.789473684,3.301368801
845,1460,1.1,28,21,12,-0.736842105,3.592960207
846,1460,1.1,28,21,12,-0.684210526,3.830240267
847,1460,1.1,28,21,12,-0.631578947,4.022050568
848,1460,1.1,28,21,12,-0.578947368,4.175105062
849,1460,1.1,28,21,12,-0.526315789,4.295352408
850,1460,1.1,28,21,12,-0.473684211,4.384931657
851,1460,1.1,28,21,12,-0.421052632,4.448775411
852,1460,1.1,28,21,12,-0.368421053,4.488963164
853,1460,1.1,28,21,12,-0.315789474,4.498613656
854,1460,1.1,28,21,12,-0.263157895,4.477654786
855,1460,1.1,28,21,12,-0.210526316,4.432727668
856,1460,1.1,28,21,12,-0.157894737,4.368795062
857,1460,1.1,28,21,12,-0.105263158,4.282881085
858,1460,1.1,28,21,12,-0.052631579,4.156890633
859,1460,1.1,28,21,12,0,3.9458344
860,1460,1.1,28,21,15,-1,0
861,1460,1.1,28,21,15,-0.947368421,1.815383482
862,1460,1.1,28,21,15,-0.894736842,2.476604
863,1460,1.1,28,21,15,-0.842105263,2.932103214
864,1460,1.1,28,21,15,-0.789473684,3.28273237
865,1460,1.1,28,21,15,-0.736842105,3.553836935
866,1460,1.1,28,21,15,-0.684210526,3.778003751
867,1460,1.1,28,21,15,-0.631578947,3.956474681
868,1460,1.1,28,21,15,-0.578947368,4.09875436
869,1460,1.1,28,21,15,-0.526315789,4.211504793
870,1460,1.1,28,21,15,-0.473684211,4.296927936
871,1460,1.1,28,21,15,-0.421052632,4.355548015
872,1460,1.1,28,21,15,-0.368421053,4.392667925
873,1460,1.1,28,21,15,-0.315789474,4.405689641
874,1460,1.1,28,21,15,-0.263157895,4.394276004
875,1460,1.1,28,21,15,-0.210526316,4.362121749
876,1460,1.1,28,21,15,-0.157894737,4.308056601
877,1460,1.1,28,21,15,-0.105263158,4.233333263
878,1460,1.1,28,21,15,-0.052631579,4.120058943
879,1460,1.1,28,21,15,0,3.9326541
880,1460,1.1,28,21,18,-1,0
881,1460,1.1,28,21,18,-0.947368421,1.814537131
882,1460,1.1,28,21,18,-0.894736842,2.452577388
883,1460,1.1,28,21,18,-0.842105263,2.893018649
884,1460,1.1,28,21,18,-0.789473684,3.223884362
885,1460,1.1,28,21,18,-0.736842105,3.485206876
886,1460,1.1,28,21,18,-0.684210526,3.692703418
887,1460,1.1,28,21,18,-0.631578947,3.860904001
888,1460,1.1,28,21,18,-0.578947368,3.99687511
889,1460,1.1,28,21,18,-0.526315789,4.105050703
890,1460,1.1,28,21,18,-0.473684211,4.187513374
891,1460,1.1,28,21,18,-0.421052632,4.247089285
892,1460,1.1,28,21,18,-0.368421053,4.286550276
893,1460,1.1,28,21,18,-0.315789474,4.304756637
894,1460,1.1,28,21,18,-0.263157895,4.301554093
895,1460,1.1,28,21,18,-0.210526316,4.279799891
896,1460,1.1,28,21,18,-0.157894737,4.235789563
897,1460,1.1,28,21,18,-0.105263158,4.173426114
898,1460,1.1,28,21,18,-0.052631579,4.074392421
899,1460,1.1,28,21,18,0,3.9144018
900,1460,1.1,31,15,12,-1,0
901,1460,1.1,31,15,12,-0.947368421,1.909608674
902,1460,1.1,31,15,12,-0.894736842,2.578042647
903,1460,1.1,31,15,12,-0.842105263,3.025904839
904,1460,1.1,31,15,12,-0.789473684,3.362197306
905,1460,1.1,31,15,12,-0.736842105,3.625848296
906,1460,1.1,31,15,12,-0.684210526,3.832069898
907,1460,1.1,31,15,12,-0.631578947,3.997056351
908,1460,1.1,31,15,12,-0.578947368,4.128047552
909,1460,1.1,31,15,12,-0.526315789,4.231012456
910,1460,1.1,31,15,12,-0.473684211,4.307259794
911,1460,1.1,31,15,12,-0.421052632,4.361901692
912,1460,1.1,31,15,12,-0.368421053,4.392230312
913,1460,1.1,31,15,12,-0.315789474,4.400210509
914,1460,1.1,31,15,12,-0.263157895,4.38436126
915,1460,1.1,31,15,12,-0.210526316,4.349287092
916,1460,1.1,31,15,12,-0.157894737,4.294591084
917,1460,1.1,31,15,12,-0.105263158,4.220444817
918,1460,1.1,31,15,12,-0.052631579,4.109473624
919,1460,1.1,31,15,12,0,3.930498
920,1460,1.1,31,15,15,-1,0
921,1460,1.1,31,15,15,-0.947368421,1.963165156
922,1460,1.1,31,15,15,-0.894736842,2.609052682
923,1460,1.1,31,15,15,-0.842105263,3.035696959
924,1460,1.1,31,15,15,-0.789473684,3.350448163
925,1460,1.1,31,15,15,-0.736842105,3.592471285
926,1460,1.1,31,15,15,-0.684210526,3.788401422
927,1460,1.1,31,15,15,-0.631578947,3.94001892
928,1460,1.1,31,15,15,-0.578947368,4.061588491
929,1460,1.1,31,15,15,-0.526315789,4.157545335
930,1460,1.1,31,15,15,-0.473684211,4.2279653
931,1460,1.1,31,15,15,-0.421052632,4.277284868
932,1460,1.1,31,15,15,-0.368421053,4.309234312
933,1460,1.1,31,15,15,-0.315789474,4.321103907
934,1460,1.1,31,15,15,-0.263157895,4.312865537
935,1460,1.1,31,15,15,-0.210526316,4.286178762
936,1460,1.1,31,15,15,-0.157894737,4.240142973
937,1460,1.1,31,15,15,-0.105263158,4.176432208
938,1460,1.1,31,15,15,-0.052631579,4.07671834
939,1460,1.1,31,15,15,0,3.9173397
940,1460,1.1,31,15,18,-1,0
941,1460,1.1,31,15,18,-0.947368421,1.983629604
942,1460,1.1,31,15,18,-0.894736842,2.607805995
943,1460,1.1,31,15,18,-0.842105263,3.008663145
944,1460,1.1,31,15,18,-0.789473684,3.307755041
945,1460,1.1,31,15,18,-0.736842105,3.531783705
946,1460,1.1,31,15,18,-0.684210526,3.712841838
947,1460,1.1,31,15,18,-0.631578947,3.856244153
948,1460,1.1,31,15,18,-0.578947368,3.971822662
949,1460,1.1,31,15,18,-0.526315789,4.064407067
950,1460,1.1,31,15,18,-0.473684211,4.134797126
951,1460,1.1,31,15,18,-0.421052632,4.185047139
952,1460,1.1,31,15,18,-0.368421053,4.218970634
953,1460,1.1,31,15,18,-0.315789474,4.23435969
954,1460,1.1,31,15,18,-0.263157895,4.230417479
955,1460,1.1,31,15,18,-0.210526316,4.209058277
956,1460,1.1,31,15,18,-0.157894737,4.171974518
957,1460,1.1,31,15,18,-0.105263158,4.115260271
958,1460,1.1,31,15,18,-0.052631579,4.031661834
959,1460,1.1,31,15,18,0,3.8996285
960,1460,1.1,31,18,12,-1,0
961,1460,1.1,31,18,12,-0.947368421,1.822356983
962,1460,1.1,31,18,12,-0.894736842,2.487136696
963,1460,1.1,31,18,12,-0.842105263,2.937434225
964,1460,1.1,31,18,12,-0.789473684,3.286878082
965,1460,1.1,31,18,12,-0.736842105,3.560083009
966,1460,1.1,31,18,12,-0.684210526,3.781034976
967,1460,1.1,31,18,12,-0.631578947,3.957238251
968,1460,1.1,31,18,12,-0.578947368,4.098151531
969,1460,1.1,31,18,12,-0.526315789,4.20927994
970,1460,1.1,31,18,12,-0.473684211,4.292135874
971,1460,1.1,31,18,12,-0.421052632,4.352139444
972,1460,1.1,31,18,12,-0.368421053,4.385652765
973,1460,1.1,31,18,12,-0.315789474,4.394892918
974,1460,1.1,31,18,12,-0.263157895,4.379808148
